"No.","Time","Source","Destination","Protocol","Length","Info","RTT","Lost Segement","Duplicate ","Retransmission","IDK"
"1609","37.207356153","10.10.3.62","10.10.3.102","MPTCP","88","39405  >  5201 [SYN] Seq=0 Win=64256 Len=0 MSS=1460 SACK_PERM=1 TSval=3345223274 TSecr=0 WS=128","","","","",""
"1610","37.207381594","10.10.3.105","10.10.3.59","MPTCP","88","47495  >  5201 [SYN] Seq=0 Win=64256 Len=0 MSS=1460 SACK_PERM=1 TSval=937311401 TSecr=0 WS=128","","","","",""
"1611","37.207397565","10.10.3.102","10.10.3.62","MPTCP","92","5201  >  39405 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2492001048 TSecr=3345223274 WS=128","0.000041412","","","",""
"1612","37.207418874","10.10.3.59","10.10.3.105","MPTCP","92","5201  >  47495 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1399291145 TSecr=937311401 WS=128","0.000037280","","","",""
"1614","37.209294103","10.10.3.62","10.10.3.102","MPTCP","92","39405  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3345223276 TSecr=2492001048","0.001896538","","","",""
"1615","37.209353039","10.10.3.102","10.10.3.62","MPTCP","80","[TCP Window Update] 5201  >  39405 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=2492001050 TSecr=3345223276","","","","","â\234\223"
"1616","37.210534431","10.10.3.105","10.10.3.59","MPTCP","92","47495  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=937311404 TSecr=1399291145","0.003115557","","","",""
"1617","37.210619364","10.10.3.59","10.10.3.105","MPTCP","80","[TCP Window Update] 5201  >  47495 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=1399291148 TSecr=937311404","","","","","â\234\223"
"1620","37.250221843","10.10.3.105","10.10.3.102","MPTCP","80","34878  >  5201 [ACK] Seq=142 Ack=3 Win=64256 Len=0 TSval=2008056113 TSecr=1039182765","0.044272380","","","",""
"1621","37.250269258","10.10.3.102","10.10.3.105","MPTCP","98","5201  >  34878 [PSH, ACK] Seq=3 Ack=142 Win=65280 Len=2 TSval=1039182810 TSecr=2008056113","","","","",""
"1622","37.250387959","10.10.3.105","10.10.3.102","MPTCP","80","34878  >  5201 [ACK] Seq=142 Ack=5 Win=64256 Len=0 TSval=2008056113 TSecr=1039182810","0.000118701","","","",""
"1623","37.250495042","10.10.3.105","10.10.3.102","MPTCP","7212","34880  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=64256 Len=7120 TSval=2008056113 TSecr=1039182766","","","","",""
"1624","37.250521853","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=7158 Win=60672 Len=0 TSval=1039182810 TSecr=2008056113","0.000026811","","","",""
"1625","37.250561914","10.10.3.105","10.10.3.102","MPTCP","7212","34880  >  5201 [PSH, ACK] Seq=7158 Ack=1 Win=64256 Len=7120 TSval=2008056113 TSecr=1039182766","","","","",""
"1626","37.250575310","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=14278 Win=55680 Len=0 TSval=1039182810 TSecr=2008056113","0.000013396","","","",""
"1627","37.250771140","10.10.3.105","10.10.3.102","MPTCP","10060","34880  >  5201 [PSH, ACK] Seq=14278 Ack=1 Win=64256 Len=9968 TSval=2008056113 TSecr=1039182810","","","","",""
"1628","37.250804784","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=24246 Win=58752 Len=0 TSval=1039182810 TSecr=2008056113","0.000033644","","","",""
"1629","37.250851632","10.10.3.105","10.10.3.102","MPTCP","7212","34880  >  5201 [PSH, ACK] Seq=24246 Ack=1 Win=64256 Len=7120 TSval=2008056113 TSecr=1039182810","","","","",""
"1630","37.250864625","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=31366 Win=53760 Len=0 TSval=1039182810 TSecr=2008056113","0.000012993","","","",""
"1631","37.250928779","10.10.3.105","10.10.3.102","MPTCP","11484","34880  >  5201 [PSH, ACK] Seq=31366 Ack=1 Win=64256 Len=11392 TSval=2008056113 TSecr=1039182810","","","","",""
"1632","37.250942260","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=42758 Win=86912 Len=0 TSval=1039182810 TSecr=2008056113","0.000013481","","","",""
"1633","37.251092343","10.10.3.105","10.10.3.102","MPTCP","18604","34880  >  5201 [PSH, ACK] Seq=42758 Ack=1 Win=64256 Len=18512 TSval=2008056113 TSecr=1039182810","","","","",""
"1634","37.251108286","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=61270 Win=123904 Len=0 TSval=1039182810 TSecr=2008056113","0.000015943","","","",""
"1635","37.251138700","10.10.3.105","10.10.3.102","MPTCP","1516","34880  >  5201 [ACK] Seq=61270 Ack=1 Win=64256 Len=1424 TSval=2008056113 TSecr=1039182810","","","","",""
"1636","37.251149231","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=62694 Win=126848 Len=0 TSval=1039182810 TSecr=2008056113","0.000010531","","","",""
"1637","37.251173347","10.10.3.105","10.10.3.102","MPTCP","2716","34880  >  5201 [PSH, ACK] Seq=62694 Ack=1 Win=64256 Len=2624 TSval=2008056113 TSecr=1039182810","","","","",""
"1638","37.251188624","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=65318 Win=132096 Len=0 TSval=1039182810 TSecr=2008056113","0.000015277","","","",""
"1639","37.251424445","10.10.3.105","10.10.3.102","MPTCP","28572","34880  >  5201 [PSH, ACK] Seq=65318 Ack=1 Win=64256 Len=28480 TSval=2008056114 TSecr=1039182810","","","","",""
"1640","37.251444007","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=93798 Win=189056 Len=0 TSval=1039182811 TSecr=2008056114","0.000019562","","","",""
"1641","37.251600614","10.10.3.105","10.10.3.102","MPTCP","14332","34880  >  5201 [PSH, ACK] Seq=93798 Ack=1 Win=64256 Len=14240 TSval=2008056114 TSecr=1039182810","","","","",""
"1642","37.251615598","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  34880 [ACK] Seq=1 Ack=108038 Win=217472 Len=0 TSval=1039182811 TSecr=2008056114","0.000014984","","","",""
"1643","37.251848280","10.10.3.105","10.10.3.102","MPTCP","28572","34880  >  5201 [PSH, ACK] Seq=108038 Ack=1 Win=64256 Len=28480 TSval=2008056114 TSecr=1039182810","","","","",""
