"No.","Time","Source","Destination","Protocol","Length","Info","RTT","Lost Segement","Duplicate ","Retransmission","IDK"
"3137","100.418865228","10.10.3.102","10.10.3.105","MPTCP","84","5201  >  53914 [ACK] Seq=1 Ack=38 Win=65152 Len=0 TSval=1040370370 TSecr=2009243472","","","","",""
"3138","100.419315824","10.10.3.62","10.10.3.102","MPTCP","88","49079  >  5201 [SYN] Seq=0 Win=64256 Len=0 MSS=1460 SACK_PERM=1 TSval=3346410878 TSecr=0 WS=128","","","","",""
"3139","100.419345458","10.10.3.102","10.10.3.62","MPTCP","92","5201  >  49079 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=2493188652 TSecr=3346410878 WS=128","0.000029634","","","",""
"3140","100.419704181","10.10.3.102","10.10.3.105","MPTCP","97","5201  >  53912 [PSH, ACK] Seq=3 Ack=142 Win=65280 Len=1 TSval=1040370371 TSecr=2009243313","","","","",""
"3142","100.420982173","10.10.3.62","10.10.3.102","MPTCP","92","49079  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3346410880 TSecr=2493188652","0.001636715","","","",""
"3143","100.421051064","10.10.3.102","10.10.3.62","MPTCP","80","[TCP Window Update] 5201  >  49079 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=2493188653 TSecr=3346410880","","","","","â\234\223"
"3151","100.618973732","10.10.3.105","10.10.3.102","MPTCP","76","53914  >  5201 [ACK] Seq=38 Ack=1 Win=64256 Len=0 TSval=2009243673 TSecr=1040370370","","","","",""
"3152","100.619775896","10.10.3.105","10.10.3.102","MPTCP","80","53912  >  5201 [ACK] Seq=142 Ack=4 Win=64256 Len=0 TSval=2009243674 TSecr=1040370371","0.200071715","","","",""
"3153","100.619791087","10.10.3.102","10.10.3.105","MPTCP","97","5201  >  53912 [PSH, ACK] Seq=4 Ack=142 Win=65280 Len=1 TSval=1040370571 TSecr=2009243674","","","","",""
"3154","100.636983173","10.10.3.105","10.10.3.59","MPTCP","88","56407  >  5201 [SYN] Seq=0 Win=64256 Len=0 MSS=1460 SACK_PERM=1 TSval=938499005 TSecr=0 WS=128","","","","",""
"3157","100.820364167","10.10.3.105","10.10.3.102","MPTCP","80","53912  >  5201 [ACK] Seq=142 Ack=5 Win=64256 Len=0 TSval=2009243874 TSecr=1040370571","0.200573080","","","",""
"3158","100.820364799","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=64256 Len=2848 TSval=2009243874 TSecr=1040370370","","","","",""
"3159","100.820430000","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=2886 Win=63488 Len=0 TSval=1040370772 TSecr=2009243874","0.000065201","","","",""
"3160","100.820364945","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=2886 Ack=1 Win=64256 Len=2848 TSval=2009243874 TSecr=1040370370","","","","",""
"3161","100.820447444","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=5734 Win=61440 Len=0 TSval=1040370772 TSecr=2009243874","0.000082499","","","",""
"3162","100.820365045","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=5734 Ack=1 Win=64256 Len=2848 TSval=2009243874 TSecr=1040370370","","","","",""
"3163","100.820458522","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=8582 Win=59392 Len=0 TSval=1040370772 TSecr=2009243874","0.000093477","","","",""
"3164","100.820365150","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=8582 Ack=1 Win=64256 Len=2848 TSval=2009243874 TSecr=1040370370","","","","",""
"3165","100.820468939","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=11430 Win=57344 Len=0 TSval=1040370772 TSecr=2009243874","0.000103789","","","",""
"3166","100.820481466","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=11430 Ack=1 Win=64256 Len=2848 TSval=2009243874 TSecr=1040370370","","","","",""
"3167","100.820490288","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=14278 Win=55296 Len=0 TSval=1040370772 TSecr=2009243874","0.000008822","","","",""
"3168","100.837047970","10.10.3.59","10.10.3.105","MPTCP","92","5201  >  56407 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1400478966 TSecr=938499005 WS=128","0.200064797","","","",""
"3169","100.865181687","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=1424 TSval=3346411280 TSecr=2493188653","","","","",""
"3170","100.865205396","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=1425 Win=64128 Len=0 TSval=2493189098 TSecr=3346411280","0.000023709","","","",""
"3171","100.866114317","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=1425 Ack=1 Win=64256 Len=1424 TSval=3346411280 TSecr=2493188653","","","","",""
"3172","100.866138595","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=2849 Win=64128 Len=0 TSval=2493189098 TSecr=3346411280","0.000024278","","","",""
"3173","100.876321672","10.10.3.62","10.10.3.102","MPTCP","700","49079  >  5201 [PSH, ACK] Seq=2849 Ack=1 Win=64256 Len=608 TSval=3346411280 TSecr=2493188653","","","","",""
"3174","100.876351267","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=3457 Win=64128 Len=0 TSval=2493189109 TSecr=3346411280","0.000029595","","","",""
"3175","100.881836819","10.10.3.62","10.10.3.102","MPTCP","892","49079  >  5201 [PSH, ACK] Seq=3457 Ack=1 Win=64256 Len=800 TSval=3346411290 TSecr=2493188653","","","","",""
"3176","100.881878710","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=4257 Win=64128 Len=0 TSval=2493189114 TSecr=3346411290","0.000041891","","","",""
"3177","100.890621739","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=4257 Ack=1 Win=64256 Len=1424 TSval=3346411348 TSecr=2493189098","","","","",""
"3178","100.890664777","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=5681 Win=64128 Len=0 TSval=2493189123 TSecr=3346411348","0.000043038","","","",""
"3179","100.900578849","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=5681 Ack=1 Win=64256 Len=1424 TSval=3346411348 TSecr=2493189098","","","","",""
"3180","100.900622006","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=7105 Win=64128 Len=0 TSval=2493189133 TSecr=3346411348","0.000043157","","","",""
"3181","100.912460496","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=7105 Ack=1 Win=64256 Len=1424 TSval=3346411348 TSecr=2493189098","","","","",""
"3182","100.912486575","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=8529 Win=64128 Len=0 TSval=2493189145 TSecr=3346411348","0.000026079","","","",""
"3183","100.924364260","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=8529 Ack=1 Win=64256 Len=1424 TSval=3346411348 TSecr=2493189098","","","","",""
"3184","100.924389886","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=9953 Win=64128 Len=0 TSval=2493189157 TSecr=3346411348","0.000025626","","","",""
"3185","100.936186856","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [PSH, ACK] Seq=9953 Ack=1 Win=64256 Len=1424 TSval=3346411348 TSecr=2493189098","","","","",""
"3186","100.936215453","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=11377 Win=64128 Len=0 TSval=2493189169 TSecr=3346411348","0.000028597","","","",""
"3187","100.948094492","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=11377 Ack=1 Win=64256 Len=1424 TSval=3346411348 TSecr=2493189114","","","","",""
"3188","100.948121123","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=12801 Win=64128 Len=0 TSval=2493189180 TSecr=3346411348","0.000026631","","","",""
"3189","100.960037156","10.10.3.62","10.10.3.102","MPTCP","380","49079  >  5201 [PSH, ACK] Seq=12801 Ack=1 Win=64256 Len=288 TSval=3346411354 TSecr=2493189114","","","","",""
"3190","100.960079093","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=13089 Win=64128 Len=0 TSval=2493189192 TSecr=3346411354","0.000041937","","","",""
"3191","101.020913034","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=14278 Ack=1 Win=64256 Len=2848 TSval=2009244075 TSecr=1040370772","","","","",""
"3192","101.020970746","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=17126 Win=61184 Len=0 TSval=1040370972 TSecr=2009244075","0.000057712","","","",""
"3193","101.020913720","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=17126 Ack=1 Win=64256 Len=2848 TSval=2009244075 TSecr=1040370772","","","","",""
"3194","101.020991212","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=19974 Win=58496 Len=0 TSval=1040370972 TSecr=2009244075","0.000077492","","","",""
"3195","101.020913836","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=19974 Ack=1 Win=64256 Len=2848 TSval=2009244075 TSecr=1040370772","","","","",""
"3196","101.021005801","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=22822 Win=55680 Len=0 TSval=1040370972 TSecr=2009244075","0.000091965","","","",""
"3197","101.020913951","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=22822 Ack=1 Win=64256 Len=2848 TSval=2009244075 TSecr=1040370772","","","","",""
"3198","101.021018628","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=25670 Win=52864 Len=0 TSval=1040370972 TSecr=2009244075","0.000104677","","","",""
"3199","101.021043010","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=25670 Ack=1 Win=64256 Len=2848 TSval=2009244075 TSecr=1040370772","","","","",""
"3200","101.021054187","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=28518 Win=50048 Len=0 TSval=1040370972 TSecr=2009244075","0.000011177","","","",""
"3201","101.021043138","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=28518 Ack=1 Win=64256 Len=2848 TSval=2009244075 TSecr=1040370772","","","","",""
"3202","101.021066691","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=31366 Win=52736 Len=0 TSval=1040370972 TSecr=2009244075","0.000023553","","","",""
"3203","101.021043248","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=31366 Ack=1 Win=64256 Len=2848 TSval=2009244075 TSecr=1040370772","","","","",""
"3204","101.021079226","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=34214 Win=64128 Len=0 TSval=1040370972 TSecr=2009244075","0.000035978","","","",""
"3205","101.021043388","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=34214 Ack=1 Win=64256 Len=2848 TSval=2009244075 TSecr=1040370772","","","","",""
"3206","101.021091263","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=37062 Win=69888 Len=0 TSval=1040370972 TSecr=2009244075","0.000047875","","","",""
"3207","101.021123752","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=37062 Ack=1 Win=64256 Len=2848 TSval=2009244075 TSecr=1040370772","","","","",""
"3208","101.021137626","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=39910 Win=75520 Len=0 TSval=1040370972 TSecr=2009244075","0.000013874","","","",""
"3209","101.021123915","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=39910 Ack=1 Win=64256 Len=2848 TSval=2009244075 TSecr=1040370772","","","","",""
"3210","101.021150305","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=42758 Win=81280 Len=0 TSval=1040370972 TSecr=2009244075","0.000026390","","","",""
"3211","101.027499538","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=13089 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3212","101.027542461","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=14513 Win=81280 Len=0 TSval=2493189260 TSecr=3346411480","0.000042923","","","",""
"3213","101.051153805","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=14513 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3214","101.051201677","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=15937 Win=81280 Len=0 TSval=2493189284 TSecr=3346411480","0.000047872","","","",""
"3215","101.066164360","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=15937 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3216","101.066211697","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=17361 Win=81280 Len=0 TSval=2493189299 TSecr=3346411480","0.000047337","","","",""
"3217","101.067070257","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=17361 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3218","101.067117460","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=18785 Win=81280 Len=0 TSval=2493189299 TSecr=3346411480","0.000047203","","","",""
"3219","101.071132872","10.10.3.105","10.10.3.59","MPTCP","92","56407  >  5201 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=938499437 TSecr=1400478966","0.234084902","","","",""
"3220","101.077406917","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=18785 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3221","101.077454639","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=20209 Win=81280 Len=0 TSval=2493189310 TSecr=3346411480","0.000047722","","","",""
"3222","101.089289780","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=20209 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3223","101.089346891","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=21633 Win=81536 Len=0 TSval=2493189322 TSecr=3346411480","0.000057111","","","",""
"3224","101.100964466","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=21633 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3225","101.101006709","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=23057 Win=84352 Len=0 TSval=2493189333 TSecr=3346411480","0.000042243","","","",""
"3226","101.112858904","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [PSH, ACK] Seq=23057 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3227","101.112879074","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=24481 Win=87296 Len=0 TSval=2493189345 TSecr=3346411480","0.000020170","","","",""
"3228","101.124687725","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=24481 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3229","101.124708173","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=25905 Win=90240 Len=0 TSval=2493189357 TSecr=3346411480","0.000020448","","","",""
"3230","101.136785802","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=25905 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3231","101.136807142","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=27329 Win=93056 Len=0 TSval=2493189369 TSecr=3346411480","0.000021340","","","",""
"3232","101.148703842","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=27329 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3233","101.148725192","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=28753 Win=96000 Len=0 TSval=2493189381 TSecr=3346411480","0.000021350","","","",""
"3234","101.160560485","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=28753 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3235","101.160581292","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=30177 Win=98944 Len=0 TSval=2493189393 TSecr=3346411480","0.000020807","","","",""
"3237","101.172401383","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=30177 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3238","101.172423868","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=31601 Win=101760 Len=0 TSval=2493189405 TSecr=3346411480","0.000022485","","","",""
"3239","101.184293055","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=31601 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3240","101.184329385","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=33025 Win=104704 Len=0 TSval=2493189417 TSecr=3346411480","0.000036330","","","",""
"3241","101.196148098","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=33025 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3242","101.196194297","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=34449 Win=107520 Len=0 TSval=2493189429 TSecr=3346411480","0.000046199","","","",""
"3244","101.207994667","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [PSH, ACK] Seq=34449 Ack=1 Win=64256 Len=1424 TSval=3346411480 TSecr=2493189192","","","","",""
"3245","101.208038417","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=35873 Win=110464 Len=0 TSval=2493189440 TSecr=3346411480","0.000043750","","","",""
"3246","101.219718717","10.10.3.62","10.10.3.102","MPTCP","1516","49079  >  5201 [ACK] Seq=35873 Ack=1 Win=64256 Len=1424 TSval=3346411529 TSecr=2493189284","","","","",""
"3247","101.219761389","10.10.3.102","10.10.3.62","MPTCP","80","5201  >  49079 [ACK] Seq=1 Ack=37297 Win=113408 Len=0 TSval=2493189452 TSecr=3346411529","0.000042672","","","",""
"3248","101.221763532","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=42758 Ack=1 Win=64256 Len=2848 TSval=2009244275 TSecr=1040370972","","","","",""
"3249","101.221816001","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=45606 Win=110464 Len=0 TSval=1040371173 TSecr=2009244275","0.000052469","","","",""
"3250","101.221764162","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=45606 Ack=1 Win=64256 Len=2848 TSval=2009244275 TSecr=1040370972","","","","",""
"3251","101.221835088","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=48454 Win=107776 Len=0 TSval=1040371173 TSecr=2009244275","0.000070926","","","",""
"3252","101.221764313","10.10.3.105","10.10.3.102","MPTCP","2940","53914  >  5201 [PSH, ACK] Seq=48454 Ack=1 Win=64256 Len=2848 TSval=2009244275 TSecr=1040370972","","","","",""
"3253","101.221846080","10.10.3.102","10.10.3.105","MPTCP","80","5201  >  53914 [ACK] Seq=1 Ack=51302 Win=104960 Len=0 TSval=1040371173 TSecr=2009244275","0.000081767","","","",""
